id;client_id;card_brand;card_type;card_number;expires;cvv;has_chip;num_cards_issued;credit_limit;acct_open_date;year_pin_last_changed
3922;1069;Amex;Credit;304372446656131;01-03-2021;495;YES;1;8800,00;01-07-2010;2010
5453;180;Mastercard;Credit;5881384408371200;01-03-2023;312;NO;2;7600,00;01-11-2006;2009
2888;180;Visa;Credit;4966727954053980;01-11-2021;756;YES;2;6200,00;01-05-2005;2018
3208;996;Mastercard;Credit;5784959743819580;01-07-2023;348;YES;1;12900,00;01-06-1999;2011
4661;996;Mastercard;Debit;5617375085275820;01-06-2022;228;YES;2;18820,00;01-09-2008;2015
3277;996;Visa;Debit;4813292561037470;01-07-2005;979;YES;2;16167,00;01-06-2004;2009
1107;996;Mastercard;Credit;5659042637826480;01-06-2023;857;YES;2;4200,00;01-02-2007;2011
3310;996;Mastercard;Debit;5691123059106650;01-08-2024;190;YES;2;18861,00;01-06-2006;2011
1279;996;Visa;Debit;4803335286454200;01-02-2020;568;NO;1;27231,00;01-02-2011;2011
1778;1866;Visa;Debit;4274334344737350;01-12-2024;174;YES;1;24390,00;01-02-2020;2020
1478;1866;Mastercard;Debit;5073514573038610;01-02-2023;802;YES;1;3106,00;01-02-2020;2020
2108;1981;Mastercard;Debit;5550999995379540;01-07-2020;980;YES;2;13595,00;01-03-2006;2010
5143;1981;Discover;Credit;6616646974839950;01-11-2009;72;NO;2;12300,00;01-10-2009;2009
4151;1981;Mastercard;Credit;5384097503885720;01-02-2019;704;YES;2;12300,00;01-08-2005;2009
3606;1981;Mastercard;Debit;5082019741631140;01-04-2021;459;YES;1;20743,00;01-06-2016;2016
3248;1981;Mastercard;Debit;5843429452249830;01-08-2021;570;YES;2;17706,00;01-06-2003;2010
2996;1981;Mastercard;Debit;5898198294277170;01-08-2022;332;YES;2;20962,00;01-05-2009;2009
4;1981;Mastercard;Debit;5433366978583840;01-03-2024;530;YES;2;19439,00;01-01-1997;2007
3257;870;Visa;Debit;4073664438482770;01-03-2022;973;NO;1;30160,00;01-06-2003;2017
3626;870;Amex;Credit;349088998842560;01-06-2022;652;YES;2;0,00;01-06-2018;2018
1039;870;Visa;Debit;4701143570043790;01-11-2012;807;NO;1;28937,00;01-02-2004;2008
2080;16;Mastercard;Debit (Prepaid);5151149006132570;01-05-2020;636;NO;2;22,00;01-03-2005;2011
49;16;Mastercard;Debit;5289860104321080;01-08-2015;59;YES;2;1575,00;01-01-2004;2005
4964;16;Mastercard;Debit;5496658602251090;01-12-2020;962;YES;2;7562,00;01-10-2002;2011
4093;16;Mastercard;Debit;5571413073625470;01-05-2024;741;YES;2;17211,00;01-08-1999;2013
2979;16;Visa;Credit;4255418851751850;01-06-2010;361;NO;2;9500,00;01-05-2008;2010
3513;46;Mastercard;Debit;5718393085724650;01-11-2022;117;YES;2;24191,00;01-06-2011;2011
3732;46;Mastercard;Debit (Prepaid);5358119472579250;01-03-2023;129;YES;2;68,00;01-07-2005;2006
2925;46;Mastercard;Debit;5615933957470020;01-02-2020;432;YES;2;8037,00;01-05-2007;2010
1167;46;Mastercard;Debit (Prepaid);5310685272979010;01-02-2018;830;YES;2;97,00;01-02-2009;2015
450;800;Mastercard;Debit;5198251438400160;01-05-2021;789;YES;1;15555,00;01-01-2020;2020
2759;800;Mastercard;Debit;5306340091674910;01-05-2016;523;YES;1;18242,00;01-04-2016;2016
1779;800;Visa;Debit (Prepaid);4338828980283000;01-12-2021;148;YES;2;62,00;01-02-2020;2020
754;800;Visa;Debit;4430018858326720;01-12-2022;451;NO;1;16715,00;01-01-2020;2020
1479;1968;Mastercard;Debit (Prepaid);5439358068470040;01-02-2020;309;YES;1;46,00;01-02-2020;2020
1298;697;Mastercard;Debit;5139001522381220;01-04-2021;740;YES;2;20195,00;01-02-2012;2012
3640;697;Mastercard;Debit;5420521698473430;01-07-2019;257;YES;2;39818,00;01-06-2019;2019
3074;697;Visa;Debit;4873407892539450;01-09-2018;423;YES;2;33736,00;01-05-2010;2010
4239;1269;Mastercard;Debit;5205177909482380;01-11-2011;911;YES;2;17850,00;01-08-2008;2008
4147;1269;Amex;Credit;324624221959001;01-02-2021;846;YES;2;11300,00;01-08-2005;2008
3075;1782;Visa;Debit;4853013168432420;01-09-2015;554;NO;2;1981,00;01-05-2010;2014
4289;1782;Mastercard;Debit;5770027992115350;01-07-2024;811;YES;1;15695,00;01-08-2009;2010
2172;1782;Mastercard;Debit;5305462513282840;01-06-2014;605;YES;2;23475,00;01-03-2008;2011
5366;1977;Mastercard;Credit;5656749855983520;01-06-2017;315;YES;1;12900,00;01-11-2001;2011
2673;1977;Mastercard;Debit (Prepaid);5755720451424430;01-02-2021;988;YES;1;91,00;01-04-2011;2011
965;1977;Mastercard;Debit;5833925436440570;01-10-2022;344;YES;2;15341,00;01-02-1999;2014
4763;1734;Mastercard;Debit;5116904368864990;01-06-2015;698;YES;2;42116,00;01-09-2010;2011
451;1734;Mastercard;Debit;5945680972992850;01-01-2020;843;NO;2;39312,00;01-01-2020;2020
3300;1913;Visa;Debit;4082503635321960;01-04-2008;947;NO;2;21370,00;01-06-2005;2010
5226;1913;Amex;Credit;356204311290241;01-12-2022;312;YES;2;16700,00;01-10-2011;2011
5477;1913;Amex;Credit;356951210404599;01-10-2024;952;YES;1;17800,00;01-11-2007;2011
5877;1913;Mastercard;Credit;5697567028506340;01-11-2020;356;YES;2;16200,00;01-12-2007;2011
3084;1913;Amex;Credit;333504501414647;01-12-2020;276;YES;1;17700,00;01-05-2011;2013
13;858;Mastercard;Credit;5106045376475660;01-03-2021;686;YES;1;14600,00;01-01-2000;2012
4735;858;Visa;Credit;4899127312611090;01-07-2024;490;YES;2;10700,00;01-09-2009;2011
2633;858;Mastercard;Debit (Prepaid);5241392304445810;01-07-2023;137;YES;1;89,00;01-04-2010;2010
4173;606;Mastercard;Debit;5691422356177730;01-09-2006;349;YES;3;11398,00;01-08-2006;2013
5925;1564;Mastercard;Credit;5272030426588010;01-12-2023;905;YES;2;8200,00;01-12-2008;2010
4240;1564;Mastercard;Credit;5399201189421220;01-06-2021;479;YES;1;6100,00;01-08-2008;2008
3514;1564;Mastercard;Debit;5158754138100900;01-07-2024;813;YES;1;15820,00;01-06-2011;2011
1480;1109;Mastercard;Debit;5607458054846910;01-08-2023;252;YES;2;9774,00;01-02-2020;2020
3136;1301;Visa;Debit;4199613929770280;01-09-2023;765;YES;1;22833,00;01-05-2013;2013
755;1301;Visa;Debit;4912898188628990;01-11-2022;446;YES;1;48502,00;01-01-2020;2020
2787;1301;Visa;Debit;4729953228374510;01-07-2022;461;YES;2;34888,00;01-04-2019;2019
4435;1301;Visa;Debit;4164595738782780;01-08-2019;90;NO;1;29503,00;01-08-2014;2014
378;1301;Mastercard;Debit;5036328460113700;01-08-2021;627;YES;2;19570,00;01-01-2019;2019
3189;1301;Mastercard;Debit;5975006425756630;01-12-2023;551;YES;1;22297,00;01-05-2017;2017
3595;1301;Visa;Debit;4420959167134440;01-09-2023;75;YES;1;20031,00;01-06-2015;2015
1481;1301;Mastercard;Debit;5016998590035220;01-02-2020;597;YES;2;30323,00;01-02-2020;2020
390;1301;Amex;Credit;308100975355379;01-04-2024;881;YES;1;19000,00;01-01-2020;2020
4065;1399;Mastercard;Debit;5835253444174490;01-02-2020;308;YES;1;18162,00;01-07-2018;2018
756;1399;Visa;Debit (Prepaid);4049734716799360;01-12-2020;662;YES;1;54,00;01-01-2020;2020
1482;1399;Mastercard;Credit;5314005209195970;01-08-2022;991;YES;1;8700,00;01-02-2020;2020
452;1399;Mastercard;Debit;5849554532579600;01-05-2021;767;YES;1;14295,00;01-01-2020;2020
5743;1775;Visa;Debit;4997798155113400;01-11-2024;545;NO;1;17620,00;01-11-2019;2019
344;1775;Mastercard;Debit;5309940542589430;01-02-2020;924;YES;2;17201,00;01-01-2015;2015
423;1775;Discover;Credit;6108413838069050;01-08-2021;894;YES;1;8300,00;01-01-2020;2020
5542;1673;Visa;Debit;4251102360489440;01-08-2023;439;YES;2;17853,00;01-11-2008;2011
2777;1673;Mastercard;Debit;5557372707231200;01-12-2024;434;YES;1;10794,00;01-04-2018;2018
5598;1673;Mastercard;Debit;5865546237246040;01-12-2019;155;YES;1;15832,00;01-11-2010;2011
3759;1957;Mastercard;Debit (Prepaid);5878511318941180;01-10-2006;699;YES;1;26,00;01-07-2006;2019
5483;1957;Mastercard;Credit;5825403139414550;01-05-2013;531;YES;2;16300,00;01-11-2007;2009
453;1033;Mastercard;Debit;5407870927189090;01-10-2024;228;YES;2;14836,00;01-01-2020;2020
454;1033;Mastercard;Debit;5089025651729120;01-07-2024;464;YES;2;13972,00;01-01-2020;2020
3564;1024;Mastercard;Debit;5847313041147610;01-06-2024;574;YES;1;33103,00;01-06-2013;2013
4241;1024;Mastercard;Debit;5454341430423100;01-09-2023;247;YES;1;20847,00;01-08-2008;2010
5268;1024;Mastercard;Debit;5183724144988670;01-11-2013;569;YES;1;31807,00;01-10-2013;2013
1006;1024;Visa;Credit;4903105068681960;01-03-2024;274;YES;1;16100,00;01-02-2002;2014
2825;1441;Mastercard;Debit;5370803294413430;01-07-2021;851;YES;1;28894,00;01-05-2002;2011
1007;1441;Visa;Debit (Prepaid);4129518763612020;01-03-2002;84;YES;1;61,00;01-02-2002;2009
4792;1441;Visa;Credit;4164752448797900;01-02-2023;24;YES;1;12500,00;01-09-2010;2012
2599;1103;Mastercard;Debit;5557896137687490;01-06-2023;598;YES;2;15409,00;01-04-2009;2010
4984;1103;Mastercard;Credit;5675172699563860;01-08-2023;294;YES;1;5300,00;01-10-2003;2012
2895;1103;Mastercard;Debit;5259283165298570;01-12-2016;403;YES;1;13469,00;01-05-2006;2009
455;431;Mastercard;Debit;5155446517379010;01-05-2020;719;YES;1;16524,00;01-01-2020;2020
456;431;Mastercard;Debit;5831064486667380;01-01-2020;570;NO;1;29526,00;01-01-2020;2020
1483;431;Mastercard;Debit;5157956439521810;01-07-2023;657;YES;1;16407,00;01-02-2020;2020
3378;165;Mastercard;Debit (Prepaid);5874195902667120;01-04-2023;206;YES;2;61,00;01-06-2008;2015
5146;165;Mastercard;Debit;5803563077451660;01-11-2020;827;YES;2;40628,00;01-10-2009;2014
2559;165;Mastercard;Debit;5283475217390040;01-08-2010;149;YES;2;24980,00;01-04-2008;2014
1484;353;Mastercard;Debit;5316882967513700;01-05-2020;122;YES;1;10290,00;01-02-2020;2020
5328;353;Mastercard;Debit (Prepaid);5962806753089590;01-01-2023;217;YES;1;84,00;01-10-2018;2018
2154;1758;Visa;Debit;4631099146168680;01-12-2018;597;YES;1;13725,00;01-03-2007;2014
4686;1758;Visa;Debit;4716755530325960;01-12-2024;821;YES;2;8278,00;01-09-2008;2010
3440;1758;Visa;Debit;4053406246662210;01-09-2020;491;YES;2;13514,00;01-06-2009;2018
2674;1758;Mastercard;Credit;5105518827174580;01-11-2024;883;YES;1;3800,00;01-04-2011;2011
2478;1266;Mastercard;Debit;5192370991764800;01-10-2024;603;YES;2;15119,00;01-04-2005;2011
457;1943;Mastercard;Debit (Prepaid);5182568921946800;01-01-2021;310;YES;1;81,00;01-01-2020;2020
458;1943;Mastercard;Debit;5394718113711370;01-02-2020;16;YES;1;34183,00;01-01-2020;2020
757;1943;Visa;Credit;4864430404023760;01-07-2022;534;YES;1;22200,00;01-01-2020;2020
1485;792;Mastercard;Debit;5124153601404700;01-02-2022;6;YES;1;15117,00;01-02-2020;2020
3491;792;Visa;Debit (Prepaid);4073696489940420;01-04-2020;274;YES;2;81,00;01-06-2010;2010
3249;1055;Mastercard;Debit;5476802835185780;01-05-2023;744;YES;2;1543,00;01-06-2003;2009
459;1159;Mastercard;Debit;5753359093924160;01-09-2024;795;YES;1;22821,00;01-01-2020;2020
1780;1159;Visa;Credit;4201957315957620;01-01-2023;619;YES;1;13200,00;01-02-2020;2020
460;1159;Mastercard;Debit;5786593463189280;01-08-2024;58;YES;1;16330,00;01-01-2020;2020
758;1159;Visa;Debit (Prepaid);4091173399720380;01-01-2020;916;NO;2;39,00;01-01-2020;2020
5484;1115;Mastercard;Credit;5345794459975220;01-11-2007;412;YES;2;6400,00;01-11-2007;2011
2809;1115;Visa;Credit;4897384992083940;01-05-2000;382;YES;1;3500,00;01-05-2000;2007
6138;1115;Visa;Debit;4171955938083790;01-04-2023;251;YES;1;12606,00;01-12-2018;2018
374;1115;Visa;Debit;4906405312400640;01-02-2023;579;YES;1;9921,00;01-01-2018;2018
4225;1115;Visa;Debit (Prepaid);4176098872817200;01-05-2022;661;YES;2;96,00;01-08-2007;2009
1014;1115;Mastercard;Debit;5412244076346680;01-12-2024;594;YES;1;18964,00;01-02-2003;2009
2526;38;Mastercard;Debit;5297260201877620;01-01-2024;580;YES;2;3711,00;01-04-2007;2013
1352;1027;Mastercard;Debit;5735792874705660;01-03-2023;748;NO;1;35279,00;01-02-2015;2015
5543;1027;Visa;Credit;4863498051032540;01-07-2020;593;YES;2;13800,00;01-11-2008;2015
3671;1027;Mastercard;Debit;5489970186857770;01-02-2022;7;YES;2;24215,00;01-07-2002;2007
5503;11;Visa;Credit;4508109473981620;01-09-2024;763;YES;1;19400,00;01-11-2007;2010
2096;11;Visa;Debit (Prepaid);4800041020887840;01-06-2020;59;YES;2;30,00;01-03-2005;2014
243;11;Visa;Debit;4144574679317200;01-03-2024;543;YES;2;17208,00;01-01-2010;2016
18;11;Mastercard;Credit;5919854740342960;01-11-2004;604;YES;2;18300,00;01-01-2001;2011
1336;11;Mastercard;Debit;5208447578218100;01-09-2021;126;YES;1;51012,00;01-02-2014;2014
189;11;Amex;Credit;320735955126194;01-02-2019;686;YES;1;15000,00;01-01-2009;2011
2910;871;Visa;Credit;4325807240930440;01-04-2018;642;YES;1;7600,00;01-05-2006;2009
2081;871;Mastercard;Debit;5672870607977290;01-11-2023;952;YES;2;8052,00;01-03-2005;2012
2082;871;Mastercard;Credit;5025018096886550;01-07-2024;783;YES;1;8600,00;01-03-2005;2007
5336;871;Mastercard;Debit;5125159184089050;01-08-2020;945;YES;2;20128,00;01-10-2019;2019
3831;871;Amex;Credit;339948848081416;01-03-2023;643;YES;1;9000,00;01-07-2008;2013
5645;871;Mastercard;Debit (Prepaid);5967922448022600;01-10-2020;849;YES;2;91,00;01-11-2011;2012
958;746;Amex;Credit;313387157322526;01-12-2024;961;YES;1;6800,00;01-02-1996;2009
3043;746;Mastercard;Debit (Prepaid);5287305063365340;01-07-2011;597;YES;1;93,00;01-05-2010;2010
2319;746;Visa;Credit;4511050153177270;01-01-2016;263;YES;2;9800,00;01-03-2013;2013
3492;746;Visa;Credit;4795565502176660;01-01-2021;731;YES;2;6700,00;01-06-2010;2011
108;1520;Visa;Credit;4515587053760940;01-05-2023;983;YES;1;9800,00;01-01-2006;2015
3329;1520;Visa;Debit;4185031026466060;01-01-2018;48;YES;2;24544,00;01-06-2006;2013
2956;1520;Mastercard;Debit;5835884730427370;01-05-2023;642;YES;1;22639,00;01-05-2008;2010
4033;1520;Discover;Credit;6113979959799080;01-11-2023;899;YES;1;1100,00;01-07-2015;2015
2715;1520;Mastercard;Debit (Prepaid);5139150904667380;01-05-2016;509;YES;1;86,00;01-04-2013;2013
2655;1372;Visa;Debit;4574373333053390;01-08-2020;742;YES;2;2330,00;01-04-2010;2011
1781;1372;Visa;Credit;4806267788873520;01-08-2020;289;YES;2;5900,00;01-02-2020;2020
5909;1799;Visa;Debit;4461391532392450;01-02-2020;981;YES;2;47372,00;01-12-2007;2008
3076;1799;Visa;Debit;4260012890373390;01-07-2022;447;NO;2;28127,00;01-05-2010;2010
4595;1799;Mastercard;Debit (Prepaid);5834771837829830;01-03-2010;553;YES;1;28,00;01-09-2006;2006
1782;1799;Visa;Debit;4955481558570020;01-03-2024;397;YES;2;62081,00;01-02-2020;2020
4806;1905;Amex;Credit;303639878430454;01-11-2022;807;YES;1;5800,00;01-09-2011;2011
3902;1905;Visa;Credit;4060113536623880;01-07-2016;408;YES;1;6700,00;01-07-2009;2009
2127;1905;Visa;Credit;4646061658785930;01-02-2015;856;YES;1;6700,00;01-03-2006;2012
5807;1905;Mastercard;Debit;5040622566272530;01-07-2022;87;YES;2;1424,00;01-12-2004;2012
1486;130;Mastercard;Debit (Prepaid);5214812311200290;01-07-2024;453;NO;1;58,00;01-02-2020;2020
3785;130;Visa;Credit;4996236791696780;01-05-2009;700;YES;2;19400,00;01-07-2006;2008
6020;130;Visa;Debit;4634979930026450;01-05-2012;897;YES;2;4052,00;01-12-2010;2013
2468;130;Visa;Credit;4437020876913490;01-05-2010;955;YES;2;9300,00;01-04-2004;2010
1783;1990;Visa;Credit;4862011857697370;01-05-2022;405;YES;1;9600,00;01-02-2020;2020
1487;1990;Mastercard;Debit;5702517198112780;01-02-2020;24;YES;1;16923,00;01-02-2020;2020
461;593;Mastercard;Credit;5659013286075920;01-02-2020;777;YES;1;7700,00;01-01-2020;2020
1488;540;Mastercard;Debit;5128972927503170;01-07-2022;466;YES;2;146,00;01-02-2020;2020
2997;1155;Mastercard;Debit;5677245240966700;01-03-2023;293;NO;1;12091,00;01-05-2009;2009
4596;1155;Mastercard;Debit;5854333169733350;01-11-2006;280;YES;2;11157,00;01-09-2006;2011
5784;1155;Visa;Credit;4986381278679950;01-07-2010;21;YES;2;7100,00;01-12-2002;2012
4319;1155;Mastercard;Debit;5718135133841310;01-01-2012;915;YES;1;7612,00;01-08-2010;2011
1328;1155;Visa;Credit;4973662128767230;01-12-2021;9;YES;2;6100,00;01-02-2013;2013
5941;663;Visa;Debit;4724986483917890;01-07-2023;384;YES;2;27706,00;01-12-2008;2008
2173;663;Mastercard;Debit (Prepaid);5651451840802360;01-04-2009;851;NO;2;45,00;01-03-2008;2009
975;663;Mastercard;Debit;5560330928676130;01-05-2021;732;NO;2;2046,00;01-02-2000;2008
4831;663;Mastercard;Credit;5078189663550750;01-10-2024;929;YES;1;17400,00;01-09-2012;2012
5926;663;Mastercard;Debit;5243545849930030;01-05-2020;648;YES;1;26231,00;01-12-2008;2008
3358;1987;Visa;Credit;4325487328684540;01-02-2009;692;YES;2;18300,00;01-06-2007;2010
3668;1987;Visa;Credit;4759642688252590;01-05-2016;644;YES;2;13900,00;01-07-2001;2014
3209;1484;Mastercard;Credit;5060071689988760;01-08-2022;113;YES;2;17200,00;01-06-1999;2013
5058;1484;Visa;Debit;4248867812400740;01-06-2023;619;YES;2;14217,00;01-10-2006;2012
2527;1484;Mastercard;Debit;5093901939500040;01-03-2024;472;YES;2;39533,00;01-04-2007;2016
4242;1484;Mastercard;Debit;5223300442168270;01-04-2023;262;YES;2;3141,00;01-08-2008;2013
2733;1484;Visa;Credit;4941415000431970;01-11-2022;50;YES;2;12800,00;01-04-2014;2014
4764;1484;Mastercard;Debit;5431173218728280;01-01-2020;187;NO;1;38342,00;01-09-2010;2010
462;417;Mastercard;Credit;5229402459571310;01-01-2020;704;YES;1;3000,00;01-01-2020;2020
1784;298;Visa;Debit;4858818886878480;01-12-2020;125;NO;1;16486,00;01-02-2020;2020
463;306;Mastercard;Debit;5540073375174450;01-05-2024;684;YES;2;28868,00;01-01-2020;2020
464;306;Mastercard;Debit;5289314952826820;01-02-2021;998;YES;1;51836,00;01-01-2020;2020
1785;607;Visa;Credit;4588933671536300;01-09-2021;748;YES;2;8900,00;01-02-2020;2020
1489;607;Mastercard;Credit;5674179618380470;01-02-2020;303;YES;1;9900,00;01-02-2020;2020
759;607;Visa;Debit;4913369105929870;01-02-2020;711;YES;1;22935,00;01-01-2020;2020
1786;607;Visa;Credit;4729324689482420;01-10-2023;582;YES;2;7900,00;01-02-2020;2020
6100;607;Mastercard;Debit;5076843052683210;01-02-2020;969;YES;1;17336,00;01-12-2014;2014
3981;1769;Visa;Debit;4130633556245300;01-03-2021;268;YES;2;20206,00;01-07-2011;2011
375;1769;Visa;Credit;4214195908881400;01-10-2023;598;YES;2;9900,00;01-01-2018;2018
295;1769;Mastercard;Debit (Prepaid);5928394327706850;01-11-2021;853;NO;1;78,00;01-01-2012;2012
5599;1769;Mastercard;Debit;5538135650340800;01-05-2023;623;YES;1;17335,00;01-11-2010;2010
43;1769;Visa;Credit;4088292829841500;01-06-2024;140;YES;1;9700,00;01-01-2003;2020
5820;698;Visa;Debit;4859980421504980;01-06-2021;971;NO;2;25048,00;01-12-2004;2010
2332;698;Visa;Debit;4401743622113560;01-12-2014;322;YES;1;25214,00;01-03-2014;2014
1490;698;Mastercard;Debit;5568521915813740;01-04-2023;226;YES;1;33580,00;01-02-2020;2020
2286;896;Visa;Debit;4851242738517630;01-04-2013;684;NO;2;1952,00;01-03-2011;2011
3882;1975;Mastercard;Debit;5059388151009780;01-05-2023;996;YES;1;18491,00;01-07-2009;2011
4336;1975;Visa;Credit;4822550416239710;01-02-2013;509;YES;1;9800,00;01-08-2010;2014
5957;1975;Mastercard;Credit;5320022308833350;01-12-2021;92;YES;1;0,00;01-12-2009;2010
267;645;Mastercard;Debit;5097891088528740;01-09-2023;447;YES;1;5857,00;01-01-2011;2012
5094;645;Visa;Debit;4459776057093770;01-06-2020;869;YES;2;10366,00;01-10-2007;2014
2469;645;Visa;Debit;4017542226763670;01-01-2024;109;YES;1;10161,00;01-04-2004;2008
68;645;Mastercard;Debit;5148390223991030;01-04-2021;316;YES;2;9297,00;01-01-2005;2012
3703;645;Visa;Debit;4898934131827420;01-09-2021;199;YES;1;12434,00;01-07-2003;2012
5600;227;Mastercard;Debit;5943373604505750;01-04-2020;300;YES;2;29973,00;01-11-2010;2010
4886;227;Visa;Debit;4284210826984110;01-02-2020;154;YES;2;25330,00;01-09-2015;2015
2512;227;Visa;Debit;4093850742287210;01-04-2020;286;YES;2;52609,00;01-04-2006;2010
5867;227;Visa;Credit;4329687142518030;01-10-2020;827;YES;1;25200,00;01-12-2006;2016
5750;84;Visa;Debit;4744876175071540;01-11-2022;747;YES;1;11832,00;01-12-1996;2007
2580;84;Visa;Credit;4152829240073090;01-08-2016;446;YES;1;5400,00;01-04-2008;2013
3417;84;Mastercard;Debit;5754695413159460;01-01-2024;939;NO;1;3384,00;01-06-2009;2009
3543;1684;Mastercard;Debit;5287533090911330;01-04-2014;946;YES;1;13756,00;01-06-2012;2012
94;1684;Mastercard;Debit;5761884540845430;01-06-2022;312;YES;1;9263,00;01-01-2006;2010
2723;1684;Mastercard;Debit;5903499521440700;01-12-2024;779;YES;1;16899,00;01-04-2014;2014
3278;1684;Visa;Credit;4814691024249330;01-01-2022;424;YES;1;5700,00;01-06-2004;2012
2140;1684;Mastercard;Debit (Prepaid);5955075527372950;01-05-2021;513;YES;1;46,00;01-03-2007;2012
1491;745;Mastercard;Credit;5953949146709600;01-01-2024;474;YES;2;11400,00;01-02-2020;2020
5646;1508;Mastercard;Debit (Prepaid);5868862947419300;01-08-2022;245;YES;1;95,00;01-11-2011;2011
1108;1508;Mastercard;Credit;5418163465826340;01-06-2023;559;YES;2;10700,00;01-02-2007;2015
3508;1508;Amex;Credit;377302862567108;01-02-2024;524;YES;1;8700,00;01-06-2011;2011
3279;1508;Visa;Debit;4609477454357090;01-01-2022;347;YES;2;12150,00;01-06-2004;2008
3617;1158;Discover;Credit;6617202891382000;01-03-2019;499;YES;1;7800,00;01-06-2017;2017
1329;1158;Visa;Debit;4863697166227070;01-10-2013;748;NO;1;13761,00;01-02-2013;2013
3946;1427;Visa;Debit;4525977155603080;01-06-2020;662;YES;2;45377,00;01-07-2010;2011
465;352;Mastercard;Debit;5168144985829710;01-01-2020;454;YES;1;18091,00;01-01-2020;2020
466;352;Mastercard;Debit;5081154452848670;01-12-2022;211;YES;1;14514,00;01-01-2020;2020
1492;1948;Mastercard;Credit;5540056584502160;01-03-2022;749;YES;1;15900,00;01-02-2020;2020
760;1948;Visa;Credit;4089244507142220;01-12-2020;999;YES;1;13000,00;01-01-2020;2020
761;1948;Visa;Debit;4084435358903510;01-09-2021;778;YES;2;17905,00;01-01-2020;2020
5624;724;Visa;Credit;4015255845214440;01-07-2022;244;YES;2;7000,00;01-11-2010;2011
2656;724;Visa;Credit;4998601196255210;01-07-2020;12;YES;3;7100,00;01-04-2010;2010
2876;724;Mastercard;Debit;5832356224925490;01-06-2024;245;YES;2;16476,00;01-05-2005;2008
5868;724;Visa;Credit;4984837369742440;01-10-2009;257;NO;2;7200,00;01-12-2006;2011
5996;543;Mastercard;Credit;5929898393818080;01-10-2017;671;YES;1;11800,00;01-12-2010;2011
4320;543;Mastercard;Debit;5284022658441930;01-12-2018;405;YES;2;6832,00;01-08-2010;2015
4708;543;Mastercard;Debit;5534901273086340;01-12-2023;387;YES;2;6222,00;01-09-2009;2009
